conversation_id,user_id,cluster_membership
c6221,user1155,12740
c7230,user1338,12741
c3641,user676,12742
c3972,user1162,12743
c3972,user1162,12743
c1379,user238,12744
c1379,user238,12744
c3659,user662,12698
c1520,user266,12745
c3681,user680,12746
c3681,user680,12746
c815,user159,12680
c7098,user1310,12747
c6459,user1207,12748
c6459,user1207,12748
c3657,user693,12749
c3657,user693,12749
c3446,user639,11657
c6702,user1207,12750
c1182,user213,12751
c5523,user1028,12752
c4618,user856,12753
c638,user120,12754
c638,user120,12754
c3319,user613,12755
c1520,user266,12745
c638,user120,12756
c1721,user317,12714
c5523,user1028,12757
c5523,user1028,12757
c4631,user846,12758
c4631,user846,12758
c638,user120,12759
c638,user120,12759
c7230,user1338,12760
c7230,user1338,12760
c3999,user741,12761
c3513,user652,12762
c3513,user652,12762
c1299,user255,12763
c1299,user255,12763
c3513,user652,12764
c5523,user1028,12752
c6030,user1118,12765
c744,user153,10858
c1925,user374,10858
c1918,user334,12766
c1918,user334,12766
c7153,user1319,12767
c6219,user1155,12652
c4541,user819,4217
c638,user120,12768
c5742,user1062,12562
c293,user69,12769
c293,user69,12769
c6407,user1217,12770
c6407,user1217,12770
c5709,user1060,10792
c3361,user633,12771
c2858,user509,12772
c28,user2,12773
c28,user2,12773
c887,user159,12774
c6048,user1124,8515
c3598,user685,12775
c177,user23,12776
c6138,user1142,12777
c1698,user1024,12778
c1698,user1024,12778
c6138,user1142,12777
c3280,user628,12779
c3999,user741,12780
c3999,user741,12780
c7259,user1348,12781
c2376,user459,12782
c572,user109,12783
c572,user109,12783
c572,user109,12784
c572,user109,12784
c577,user106,12785
c7207,user1325,12786
c3871,user713,12787
c1672,user314,12413
c4004,user747,12788
c7335,user1362,12789
c4593,user826,12790
c4593,user826,12790
c3610,user680,12791
c2159,user402,12792
c6365,user1182,12793
c6365,user1182,12793
c7579,user1458,11473
c5935,user1104,12794
c5935,user1104,12794
c3603,user664,12795
c3603,user664,12795
c3603,user664,12796
c3603,user664,12796
c3812,user701,12797
c7731,user1401,12798
c1164,user208,12799
c229,user31,12800
c5550,user1037,12801
c1164,user208,12802
c1164,user208,12802
c815,user159,12803
c815,user159,12803
c7261,user1364,12804
c5304,user921,12805
c5304,user921,12805
c4083,user752,12806
c5980,user700,12384
c355,user69,12807
c355,user69,12807
c900,user165,12808
c900,user165,12808
c3251,user606,12809
c1971,user377,12810
c1971,user377,12810
c3144,user584,12811
c1971,user377,12812
c1971,user377,12812
c1784,user336,12813
c6611,user1220,1936
c7731,user1401,12814
c7731,user1401,12814
c7708,user1410,2157
c924,user171,12815
c2867,user538,9099
c2648,user492,12816
c2648,user492,12530
c2157,user402,12419
c7286,user1368,12817
c1180,user187,12818
c1180,user187,12818
c473,user97,12819
c7708,user1410,12820
c4863,user901,12821
c2653,user494,12822
c724,user134,12823
c4042,user750,12824
c3812,user701,12797
c473,user97,12825
c829,user152,12826
c829,user152,12826
c6820,user1259,12827
c6820,user1259,12827
c5828,user1092,12828
c685,user114,12829
c132,user29,12830
c132,user29,12830
c5550,user1037,12801
c2159,user402,12423
c7731,user1401,12798
c1632,user299,12831
c7426,user1386,12832
c2159,user402,12833
c2314,user431,12834
c3775,user704,2847
c3775,user704,2847
c497,user93,12835
c3313,user610,12836
c597,user112,12837
c2604,user479,12838
c5382,user1005,12839
c5752,user1084,12840
c701,user141,12841
c3000,user568,12842
c3966,user727,11663
c6118,user1134,12843
c5550,user1037,12844
c5550,user1037,12844
c4908,user905,12845
c4908,user905,12845
c2936,user546,12846
c2936,user546,12846
c6605,user1187,12847
c6605,user1187,12847
c2294,user428,12848
c1429,user266,12849
c1429,user266,12849
c2628,user489,12850
c2628,user489,12850
c2628,user489,12851
c6605,user1187,12852
c4402,user826,12491
c3736,user674,12853
c3166,user593,12854
c4321,user799,12855
c1473,user260,12856
c1473,user260,12856
c953,user173,12857
c6163,user1146,12858
c359,user72,12859
c6163,user1146,12860
c7177,user1322,12861
c4854,user904,12862
c1847,user344,12863
c2159,user402,12864
c1652,user315,12865
c1652,user315,12866
c5370,user992,12867
c5818,user700,12868
c4038,user747,12869
c4038,user747,12869
c7072,user1307,12870
c6163,user1146,12871
c6163,user1146,12871
c6028,user1120,10500
c532,user100,10280
c532,user100,10280
c4321,user799,12855
c355,user69,12610
c355,user69,12610
c1308,user261,12872
c343,user73,12873
c343,user73,12873
c4788,user869,12874
c4319,user797,12875
c2874,user531,12876
c992,user193,7816
c6098,user1127,12877
c3055,user576,12878
c3055,user576,12878
c4870,user894,11429
c3262,user610,12879
c2193,user405,12644
c5873,user1100,12593
c2745,user1027,12880
c5294,user994,12881
c5294,user994,12881
c5294,user994,12881
c5294,user994,12881
c7525,user1377,12882
c2185,user408,12883
c6118,user1134,12843
c5447,user1016,12884
c3399,user626,12885
c2887,user540,12886
c1182,user213,12887
c4281,user786,12888
c4967,user922,12889
c6139,user1141,12890
c6139,user1141,12890
c658,user134,12891
c6343,user1179,10839
c4995,user918,12892
c1573,user282,12893
c3871,user713,12894
c594,user120,7213
c1455,user296,12687
c7261,user1364,10899
c7898,user1483,12895
c5195,user972,12896
c3801,user691,12897
c3801,user691,12897
c6098,user1127,12877
c4118,user783,12898
c6098,user1127,12899
c6098,user1127,12899
c4118,user783,12898
c4515,user825,12900
c7530,user1377,12901
c7530,user1377,12901
c4515,user825,12902
c7609,user1372,12500
c1853,user355,12903
c5259,user994,12904
c5259,user994,12904
c5259,user994,12904
c5259,user994,12904
c5259,user994,12904
c5259,user994,12904
c1116,user200,12708
c2745,user1027,12905
c2185,user408,12883
c6059,user1128,12906
c638,user120,12907
c638,user120,12907
c3355,user628,12908
c2275,user424,12909
c2861,user544,12910
c2861,user544,12910
c932,user170,12911
c932,user170,12911
c227,user52,12912
c3312,user593,12913
c7396,user1419,9580
c7396,user1419,9580
c7256,user1344,4247
c6584,user1238,2847
c2650,user489,11720
c2650,user489,11720
c3838,user709,7968
c4589,user856,12914
c4556,user821,12915
c3260,user611,12916
c2827,user509,12917
c2827,user509,12917
c28,user2,12918
c28,user2,12918
c4007,user730,12919
c6605,user1187,12920
c6605,user1187,12920
c3736,user674,12921
c7731,user1401,12922
c7731,user1401,12922
c2650,user489,12923
c887,user159,12924
c638,user120,12925
c638,user120,12925
c6183,user1150,12926
c6183,user1150,12926
c6217,user1150,12927
c6217,user1150,12927
c7572,user1412,12928
c7572,user1412,12928
c5341,user1007,12929
c5341,user1007,12929
c3276,user623,12930
c7708,user1410,12931
c1136,user220,11630
c1264,user242,12932
c1264,user242,12932
c4324,user787,12933
c4764,user869,12934
c177,user23,12935
c177,user23,12935
c141,user43,12936
c5841,user1075,12937
c5841,user1075,12937
c8,user2,12938
c5682,user1067,12939
c5682,user1067,12939
c1201,user226,12940
c4551,user837,12672
c5115,user994,12941
c815,user159,12942
c815,user159,12943
c1518,user301,12944
c1518,user301,12944
c2468,user452,12945
c4993,user931,12946
c4993,user931,12946
c3945,user710,12621
c4579,user841,12947
c4949,user903,12948
c7861,user903,12949
c7861,user903,12949
c5207,user994,2599
c2298,user428,12950
c5409,user1010,12951
c5409,user1010,12951
c3191,user613,12952
c2079,user386,12741
c7230,user1338,12953
c887,user159,12954
c2090,user386,11627
c3138,user576,12602
c1478,user277,12955
c4333,user792,12956
c5841,user1075,12957
c5841,user1075,12957
c1721,user317,12958
c4389,user814,12959
c7230,user1338,12953
c3925,user719,12960
c702,user130,12961
c5176,user953,12962
c887,user159,12954
c4788,user869,12963
c7223,user1338,12381
c3361,user633,12771
c1702,user307,12964
c4415,user824,12965
c729,user120,11631
c4487,user831,12966
c3700,user690,12619
c3700,user690,12619
c572,user109,12967
c572,user109,12967
c5819,user1084,12968
c4340,user798,12969
c6601,user1250,2346
c311,user69,12970
c5153,user931,12971
c5153,user931,12971
c6605,user1187,12972
c6605,user1187,12972
c3135,user583,12973
c3135,user583,12973
c7393,user1371,12974
c5082,user960,12975
c4732,user882,995
c296,user50,12464
c1313,user238,12976
c7019,user1297,12977
c7019,user1297,12977
c3950,user726,7722
c6605,user1187,12700
c5322,user996,12978
c6053,user1124,12979
c658,user134,12980
c658,user134,12981
c4073,user749,12414
c7414,user1429,11824
c5275,user984,12982
c5632,user1056,12466
c2444,user443,12465
c5632,user1056,12466
c115,user26,12524
c1182,user213,12983
c7583,user1479,12984
c3290,user634,12985
c3290,user634,12985
c7471,user1434,2198
c5307,user962,12986
c3233,user628,12987
c3501,user648,12988
c2212,user411,12989
c4486,user823,12990
c2833,user534,12991
c7265,user1357,12992
c7265,user1357,12992
c3273,user593,12993
c4635,user844,12994
c3273,user593,12993
c873,user159,12995
c6941,user1284,12996
c3273,user593,12997
c4672,user833,12998
c4250,user757,12999
c3332,user635,13000
c6941,user1284,13001
c3598,user685,12775
c7508,user1406,13002
c7508,user1406,13002
c6925,user1281,13003
c3838,user709,2834
c1826,user345,10684
c6,user7,2933
c3541,user655,12477
c2936,user546,13004
c2936,user546,13004
c6679,user1267,13005
c6679,user1267,13005
c4484,user818,13006
c7019,user1297,13007
c874,user151,13008
c874,user151,13009
c2628,user489,13010
c2628,user489,13010
c3198,user618,13011
c5499,user1028,12485
c5499,user1028,13012
c1906,user353,13013
c1906,user353,13013
c1886,user365,13014
c5660,user1056,13015
c925,user169,13016
c925,user169,13016
c177,user23,12776
c977,user186,13017
c925,user169,12486
c4063,user750,13018
c4063,user750,13018
c597,user112,12837
c658,user134,12891
c3319,user613,12755
c3707,user699,13019
c930,user170,12679
c3707,user699,13019
c649,user122,13020
c6430,user1225,995
c518,user100,10686
c638,user120,12756
c2746,user502,13021
c799,user141,13022
c799,user141,13022
c128,user44,13023
c5780,user1067,13024
c1219,user232,13025
c7565,user1356,12421
c5070,user974,13026
c1219,user232,13027
c1098,user182,13028
c4593,user826,8989
c2595,user486,13029
c2595,user486,13030
c887,user159,13031
c4591,user863,13032
c4591,user863,13033
c5070,user974,13034
c5070,user974,13026
c2085,user390,13035
c4990,user919,13036
c7284,user1357,13037
c3270,user625,12529
c2376,user459,13038
c2159,user402,13039
c7803,user1424,3924
c7404,user1429,13040
c954,user173,13041
c342,user70,2148
c921,user169,2094
c5949,user1099,12616
c2575,user482,13042
c7284,user1357,13037
c7731,user1401,12420
c873,user159,12995
c3650,user678,13043
c7527,user1383,9049
c5549,user1036,8975
c4007,user730,13044
c4007,user730,13045
c7857,user1477,13046
c900,user165,4491
c239,user44,13047
c239,user44,13047
c3999,user741,13048
c7222,user1328,13049
c4429,user814,13050
c6989,user1288,13051
c1475,user292,13052
c900,user165,13053
c5796,user1091,12575
c1767,user336,13054
c1767,user336,13054
c7472,user1432,13055
c7472,user1432,13055
c900,user165,13056
c900,user165,13057
c3273,user593,12997
c1135,user208,13058
c1135,user208,13059
c7472,user1432,13060
c7472,user1432,13060
c752,user134,12509
c752,user134,13061
c2628,user489,13062
c2628,user489,13062
c2160,user403,13063
c2628,user489,13064
c7857,user1477,13046
c4043,user747,13065
c925,user169,13066
c925,user169,13067
c3144,user584,13068
c3308,user609,13069
c252,user60,13070
c7928,user1489,6311
c4429,user814,13050
c2575,user482,13071
c4038,user747,13072
c4038,user747,13072
c359,user72,13073
c3999,user741,13074
c4936,user893,13075
c6882,user1263,13076
c2762,user517,13077
c2762,user517,13077
c2020,user381,13078
c2076,user391,13079
c1180,user187,13080
c1180,user187,13080
c2060,user387,13081
c2060,user387,13081
c799,user141,13082
c799,user141,13082
c3603,user664,13083
c6794,user1251,13084
c4470,user823,12615
c4335,user797,13085
c752,user134,13061
c4335,user797,13085
c6762,user1275,13086
c1523,user291,13087
c801,user147,13088
c6794,user1251,13089
c5369,user1010,13090
c5369,user1010,13090
c7810,user1472,13091
c2911,user537,8270
c3352,user614,13092
c1437,user264,13093
c3615,user655,13094
c1437,user264,13093
c2550,user469,13095
c6941,user1284,13096
c3993,user742,13097
c5940,user1165,13098
c7508,user1406,13002
c1971,user377,13099
c5523,user1028,1940
c1164,user208,12799
c3187,user621,13100
c41,user1,13101
c41,user1,13101
c6678,user1241,13102
c7189,user1328,13103
c638,user120,13104
c815,user159,13105
c815,user159,13106
c3457,user639,13107
c2973,user551,13108
c3372,user616,13109
c132,user29,13110
c590,user119,13111
c6623,user1263,12496
c3562,user667,13112
c879,user152,13113
c879,user152,13113
c4618,user856,12753
c4618,user856,13114
c4618,user856,13114
c227,user52,13115
c7682,user1466,13116
c2021,user384,11284
c2021,user384,11284
c3161,user576,13117
c3161,user576,13117
c5828,user1092,13118
c5828,user1092,13118
c5830,user1076,13017
c1663,user314,13119
c2827,user509,13120
c7530,user1377,13121
c2578,user457,9218
c3206,user608,13122
c6981,user1481,13123
c3128,user582,13124
c7472,user1432,13125
c4063,user750,13126
c7351,user1364,13127
c7719,user1419,13128
c7719,user1419,13128
c6442,user1192,13129
c7790,user1361,13130
c7253,user1354,13131
c2218,user411,740
c956,user175,13132
c2899,user539,13133
c658,user134,13134
c7263,user1346,12547
c2731,user520,12473
c4169,user757,6663
c837,user157,13135
c3889,user713,13136
c901,user165,13137
c901,user165,13137
c3889,user713,13136
c642,user113,13138
c2827,user509,13139
c2337,user436,12669
c814,user148,1990
c7817,user1473,13140
c7817,user1473,13140
c4606,user857,13141
c7972,user1493,13142
c5382,user1005,1925
c2337,user436,12669
c6787,user1268,7507
c5060,user942,6682
c3655,user685,13143
c3880,user716,13144
c3880,user716,13144
c252,user60,13145
c2654,user494,13146
c1537,user296,13147
c1279,user251,7565
c1279,user251,7565
c3675,user664,8852
c3684,user657,12632
c752,user134,13148
c752,user134,13148
c4524,user819,13149
c4524,user819,13149
c2212,user411,13150
c150,user19,13151
c150,user19,13151
c1340,user246,13152
c1159,user220,13153
c1159,user220,13153
c4720,user874,13154
c3999,user741,13155
c3999,user741,13155
c5574,user1038,10203
c5574,user1038,10203
c3411,user646,13156
c1286,user254,13157
c1286,user254,13157
c3454,user603,13158
c7772,user1376,13159
c7772,user1376,13159
c2650,user489,12923
c3385,user635,13160
c3385,user635,13160
c7772,user1376,13161
c7772,user1376,13161
c3585,user656,13162
c3585,user656,13162
c7991,user1498,13163
c1286,user254,12732
c6605,user1187,3052
c6605,user1187,3052
c2662,user495,13164
c2060,user387,13081
c2060,user387,13081
c3396,user610,13165
c2160,user403,13166
c7717,user1419,13167
c5660,user1056,13168
c2650,user489,13169
c5726,user1062,13170
c5726,user1062,13170
c6784,user1266,13171
c6784,user1266,13171
c895,user164,13172
c3280,user628,13173
c3280,user628,13173
c6378,user1191,7123
c83,user26,13174
c6338,user1179,13175
c5750,user1066,13176
c5750,user1066,13176
c6411,user1223,12563
c2850,user534,13177
c2850,user534,13177
c3140,user574,13178
c3140,user574,13178
c3140,user574,13179
c1843,user331,13180
c1843,user331,13180
c1961,user372,13181
c7954,user1424,13182
c2085,user390,13183
c2085,user390,13035
c7972,user1493,13142
c120,user24,11634
c1906,user353,13184
c6246,user1160,13185
c7701,user1466,13186
c5668,user1065,13187
c5668,user1065,13187
c170,user21,13188
c170,user21,13188
c5846,user198,13189
c5846,user198,13189
c6787,user1268,13190
c6787,user1268,13190
c2654,user494,13191
c2654,user494,13191
c2654,user494,13191
c2654,user494,13191
c1408,user264,13192
c1408,user264,13192
c841,user146,13193
c1204,user226,13194
c1204,user226,13194
c7153,user1319,13195
c7153,user1319,13195
c3880,user716,13196
c3880,user716,13196
c1379,user238,13197
c1379,user238,13197
c5289,user965,13198
c7527,user1383,13199
c7527,user1383,13199
c7611,user1443,13200
c1182,user213,13201
c5978,user1116,9900
c5533,user1033,13202
c5533,user1033,13202
c2555,user471,13203
c977,user186,13204
c977,user186,13204
c4735,user847,13205
c7351,user1364,13206
c4146,user779,13207
c4146,user779,13207
c1306,user262,9147
c4063,user750,13126
c7,user1,13208
c1039,user211,13209
c7914,user1335,3904
c4319,user797,13210
c4319,user797,13195
c6562,user1219,13211
c6181,user1146,606
c4158,user781,13212
c4158,user781,13212
c4158,user781,13213
c4158,user781,13213
c7472,user1432,1664
c6914,user1282,3621
c3939,user723,13214
c7717,user1419,13167
c4131,user780,13215
c5533,user1033,13216
c905,user166,13217
c4146,user779,7616
c2659,user495,13218
c5368,user1008,13219
c867,user159,13220
c2840,user524,13221
c3587,user671,13222
c252,user60,13070
c3889,user713,13223
c977,user186,13224
c977,user186,13224
c5543,user1037,13225
c120,user24,11634
c2544,user479,13226
c1220,user228,13227
c7083,user1310,13228
c2840,user524,13229
c366,user76,13230
c366,user76,13230
c895,user164,3688
c15,user8,13231
c2940,user547,602
c5382,user1005,13232
c5382,user1005,13232
c439,user90,13202
c374,user75,13233
c1985,user382,7458
c3255,user605,13234
c2897,user523,1944
c4863,user901,13235
c4863,user901,13235
c7323,user1367,7842
c4524,user819,13236
c4524,user819,13236
c4524,user819,13236
c3454,user603,13158
c879,user152,13237
c41,user1,13238
c41,user1,13238
c6715,user1238,10619
c990,user198,13239
c2388,user455,13240
c4873,user904,13241
c5574,user1038,13242
c3634,user679,13243
c3634,user679,13243
c7589,user1445,13244
c7843,user1390,13245
c7843,user1390,13245
c2361,user446,9138
c5125,user984,10682
c1414,user254,10712
c1306,user262,9147
c2650,user489,13246
c2650,user489,13246
c2650,user489,12695
c1225,user232,13247
c516,user94,13248
c516,user94,13248
c3176,user594,13249
c7253,user1354,13131
c6616,user1243,13250
c1797,user345,13251
c2053,user387,13252
c5828,user1092,13253
c5523,user1028,1940
c3516,user651,13254
c7992,user1498,13255
c2164,user404,13256
c2628,user489,13257
c2628,user489,13257
c132,user29,12830
c132,user29,12830
c5713,user1047,13258
c4356,user813,13259
c5626,user1054,13260
c5334,user997,12524
c1081,user204,13261
c4948,user906,13262
c2628,user489,13263
c6762,user1275,13264
c567,user108,13265
c2502,user476,13266
c7479,user1432,11634
c879,user152,9961
c2598,user481,13267
c7472,user1432,1664
c3424,user634,13268
c130,user34,13269
c3466,user638,13270
c3466,user638,13270
c5846,user198,13271
c2654,user494,13272
c2654,user494,13272
c2784,user524,12561
c2654,user494,13146
c1012,user198,13273
c7377,user1385,13274
c1731,user325,13252
c858,user152,13275
c829,user152,13276
c68,user10,1940
c130,user34,13269
c188,user44,13277
c5334,user997,12524
c764,user133,13278
c1081,user204,13261
c4155,user780,13279
c7472,user1432,13125
c2654,user494,13191
c2654,user494,13191
c586,user113,13280
c4587,user851,13281
c1601,user305,13282
c1601,user305,13282
c7706,user1469,13283
c7061,user1302,13284
c7061,user1302,13284
c3176,user594,13249
c7344,user1354,13246
c3396,user610,13285
c3396,user610,13165
c1942,user360,2933
c1942,user360,2933
c4873,user904,11282
c4873,user904,11282
c829,user152,13286
c4488,user825,9058
c1752,user324,13252
c829,user152,13286
c150,user19,13287
c150,user19,13287
c927,user171,13288
c5201,user937,688
c5368,user1008,13289
c3238,user612,13290
c3176,user594,13291
c3176,user594,13291
c7430,user1420,13292
c3466,user638,13270
c7083,user1310,13228
c1748,user320,13293
c120,user24,11634
c5902,user1092,13294
c2940,user547,602
c1904,user366,10907
c3999,user741,12761
c5522,user1037,13295
c5522,user1037,13295
c3513,user652,12764
c6195,user1153,13296
c6195,user1153,13296
c7530,user1377,13121
c7530,user1377,13297
c7530,user1377,13297
c5972,user1099,13298
c5972,user1099,13298
c3877,user718,13299
c3657,user693,13300
c3657,user693,13300
c3553,user657,9153
c1784,user336,12813
c573,user108,13301
c204,user46,13302
c5063,user937,13303
c6169,user1149,13304
c3280,user628,13305
c4993,user931,13306
c28,user2,12663
c4130,user774,13307
c7583,user1479,12984
c3237,user609,13308
c1784,user336,13309
c1784,user336,13309
c1144,user193,13310
c1144,user193,13310
c5969,user1104,7099
c4004,user747,13311
c275,user65,13312
c2157,user402,13313
c3384,user628,13314
c4744,user865,2847
c2168,user402,13315
c2157,user402,13316
c1243,user234,12525
c2571,user481,13317
c230,user23,13318
c177,user23,12935
c5752,user1084,13319
c7351,user1364,13127
c5113,user963,13320
c162,user47,13321
c7716,user1469,13322
c4946,user910,13323
c7377,user1385,13274
c4171,user781,12422
c7860,user1477,13324
c1219,user232,13025
c7472,user1432,13325
c7472,user1432,13325
c7487,user1434,13221
c7959,user1344,13326
c7472,user1432,13327
c7472,user1432,13327
c7065,user1303,12280
c6589,user1216,13328
c3889,user713,13329
c2280,user425,13330
c2280,user425,13330
c5752,user1084,13319
c1258,user233,12588
c858,user152,13275
c7959,user1344,13326
c3720,user692,13331
c5006,user948,13332
c2159,user402,12833
c152,user34,13235
c7861,user903,13333
c7861,user903,13334
c3206,user608,11711
c7089,user1307,13335
c7089,user1307,13335
c887,user159,13336
c4340,user798,13337
c5661,user1066,12344
c6894,user1277,13338
c6894,user1277,13338
c6289,user1168,13339
c6289,user1168,13339
c7414,user1429,13340
c6572,user1213,13341
c6631,user1248,13342
c4171,user781,13343
c4171,user781,13343
c2650,user489,13169
c2628,user489,13344
c2628,user489,13344
c4212,user769,13345
c3614,user674,9966
c3614,user674,9966
c7019,user1297,13346
c6118,user1134,13347
c1964,user376,13348
c6180,user1149,13349
c6740,user1203,13350
c1918,user334,11637
c3835,user709,13351
c3835,user709,13351
c2628,user489,12851
c6605,user1187,13352
c3140,user574,13353
c6605,user1187,13352
c6096,user1135,13354
c1444,user275,13355
c1444,user275,13355
c3458,user645,13356
c3123,user586,13357
c3656,user681,13358
c4533,user829,6772
c5984,user1118,10805
c7414,user1429,13340
c998,user192,13359
c5079,user965,13360
c6559,user1255,13361
c1696,user314,13362
c3539,user663,646
c2730,user1027,13363
c742,user132,2916
c3871,user713,13364
c3871,user713,13364
c543,user105,6596
c2153,user399,13365
c1187,user224,13366
c4993,user931,13306
c4144,user767,13367
c6129,user1139,13368
c4344,user803,9099
c5870,user1096,1042
c5870,user1096,1042
c5070,user974,13369
c7969,user1493,13370
c7969,user1493,13370
c462,user89,13371
c462,user89,13371
c4346,user805,13372
c799,user141,13373
c6046,user1123,12627
c5547,user1042,13374
c4830,user887,13375
c733,user150,13376
c1444,user275,13377
c5389,user1010,13378
c2734,user506,13379
c2665,user496,13380
c2734,user506,13379
c3801,user691,13381
c3801,user691,13382
c3801,user691,13382
c4497,user836,13383
c4497,user836,13383
c4497,user836,13383
c4497,user836,13383
c4497,user836,13383
c698,user143,13384
c4441,user803,13385
c6886,user1250,13386
c5494,user1025,13387
c4128,user751,13388
c6193,user1152,13389
c677,user132,13390
c6174,user1149,13391
c6174,user1149,13391
c7975,user1492,13392
c7975,user1492,13393
c1878,user351,13394
c3802,user702,13395
c3254,user624,13396
c83,user26,13397
c83,user26,13397
c83,user26,13398
c7394,user1385,13399
c1417,user267,13400
c3530,user656,13401
c2122,user392,8040
c4485,user837,13402
c2535,user451,11911
c1186,user221,13403
c522,user88,13404
c522,user88,13404
c3139,user583,13405
c3139,user583,13405
c4097,user761,13406
c3113,user583,13407
c3113,user583,13407
c7114,user1314,13408
c5883,user1098,13409
c23,user9,13410
c23,user9,13410
c7536,user1411,13411
c494,user96,13412
c2371,user451,13413
c1191,user221,13414
c806,user140,7642
c806,user140,7642
c3980,user728,13415
c980,user182,13416
c1923,user366,13417
c7392,user1369,13418
c4128,user751,13419
c6545,user1243,13420
c6545,user1243,13420
c1608,user305,10561
c1017,user186,13421
c406,user85,13422
c5103,user947,13423
c3121,user582,13424
c6199,user1152,13425
c1565,user291,13426
c986,user183,109
c4694,user880,13427
c4694,user880,13427
c6193,user1152,13428
c3976,user740,13429
c83,user26,13398
c677,user132,13430
c4097,user761,13406
c6164,user1149,13431
c3598,user685,11814
c4539,user802,13432
c1888,user366,13433
c1865,user337,13434
c1865,user337,13434
c1098,user182,13435
c7703,user1357,13435
c6174,user1149,13436
c5724,user1075,13437
c5057,user956,8694
c6542,user1208,13438
c5872,user1098,13439
c1518,user301,13440
c1518,user301,13440
c135,user28,13441
c131,user41,13442
c131,user41,13442
c4822,user884,13443
c1518,user301,13444
c1518,user301,13444
c3254,user624,13445
c7545,user1443,13446
c6807,user1260,13447
c1081,user204,13448
c5957,user1109,13449
c4363,user805,13450
c2565,user485,13451
c6992,user1291,13452
c6290,user1175,13453
c2209,user412,13454
c3769,user665,13455
c1931,user365,13456
c7358,user1395,13457
c7358,user1395,13457
c613,user129,13458
c613,user129,13458
c112,user40,13459
c918,user169,13460
c7510,user1379,13461
c3976,user740,13429
c3976,user740,13462
c3571,user682,13463
c6867,user1261,13464
c135,user28,13441
c8,user2,13465
c2309,user430,2605
c1048,user184,13466
c6405,user1192,13467
c2881,user538,13468
c7060,user1302,13469
c7394,user1385,13470
c7360,user1367,13471
c5941,user1087,8338
c1136,user220,10937
c6513,user1240,13472
c131,user41,13473
c2205,user410,13474
c5677,user1064,8892
c2175,user407,13475
c920,user169,13476
c5056,user929,13477
c6289,user1168,13478
c1518,user301,13479
c7529,user1411,13480
c3254,user624,13396
c7153,user1319,13481
c7153,user1319,13481
c5389,user1010,13378
c6869,user1256,13482
c7448,user1436,13483
c7529,user1411,13484
c1101,user180,13485
c1193,user213,13486
c2322,user432,13487
c6744,user1242,13488
c5948,user1106,13489
c7153,user1319,13490
c755,user154,13491
c1891,user360,13492
c613,user129,13493
c7386,user1364,13494
c131,user41,13495
c131,user41,13495
c3686,user674,10296
c240,user59,13496
c3681,user680,13497
c4999,user925,13498
c83,user26,13499
c83,user26,13499
c3150,user589,13500
c83,user26,13174
c83,user26,13174
c2523,user480,13501
c7394,user1385,13399
c5828,user1092,13253
c1086,user194,13502
c3254,user624,13503
c3254,user624,13503
c1098,user182,13435
c4573,user850,13504
c1098,user182,13435
c920,user169,13476
c4820,user892,13476
c4820,user892,13476
c2876,user536,13505
c7807,user1387,13506
c4331,user1164,8148
c1865,user337,13507
c5750,user1066,13508
c4074,user737,13439
c7744,user1388,13509
c1642,user307,13510
c5494,user1025,13511
c3123,user586,13512
c953,user173,13513
c30,user8,13514
c4704,user883,13515
c3977,user730,13516
c79,user24,8357
c6289,user1168,13517
c4595,user854,13518
c4595,user854,13519
c6193,user1152,13520
c6193,user1152,13520
c6193,user1152,13521
c6193,user1152,13521
c1895,user354,13522
c6193,user1152,13389
c6193,user1152,13523
c1441,user259,13524
c1469,user258,13525
c1351,user267,13526
c1351,user267,13526
c7715,user1467,13527
c4160,user783,13528
c3923,user722,13529
c3633,user690,13530
c7724,user1466,13531
c1017,user186,13532
c1017,user186,13532
c2167,user404,13533
c1118,user197,13534
c6911,user1280,13535
c6911,user1280,13535
c2565,user485,13536
c677,user132,13390
c1017,user186,13537
c165,user44,13538
c165,user44,13538
c4715,user871,13539
c3475,user630,13540
c1444,user275,13377
c2880,user541,13541
c1750,user320,13542
c771,user119,3820
c521,user101,13543
c2762,user517,7059
c1925,user374,13544
c6096,user1135,1812
c6096,user1135,1812
c2514,user473,13545
c1491,user296,8362
c2713,user507,13546
c5660,user1056,13547
c1431,user263,13548
c2302,user429,13549
c6896,user1261,10709
c396,user85,13550
c1748,user320,13551
c4595,user854,12376
c2762,user517,7059
c4118,user783,13552
c677,user132,13553
c677,user132,13554
c2627,user136,13555
c2627,user136,13555
c3613,user668,8604
c3613,user668,8604
c4118,user783,13552
c6605,user1187,12852
c6605,user1187,13556
c6605,user1187,13556
c2627,user136,13557
c2627,user136,13557
c7061,user1302,12432
c2627,user136,13558
c2627,user136,13558
c2160,user403,3019
c5880,user1102,13559
c3951,user726,13560
c1525,user253,13561
c1525,user253,13561
c2627,user136,13562
c3139,user583,13563
c2325,user432,13564
c1631,user278,13565
c930,user170,13566
c1380,user245,13567
c7684,user1457,13568
c553,user107,1804
c3571,user682,13569
c3571,user682,13569
c8003,user180,13570
c8003,user180,13570
c1939,user366,13571
c5409,user1010,13572
c5409,user1010,13573
c239,user44,13574
c239,user44,13574
c3865,user710,13575
c3865,user710,13575
c5820,user1065,13576
c1450,user288,13577
c1132,user211,13578
c7153,user1319,13579
c7153,user1319,13579
c4738,user880,13580
